<TICKER>,<PER>,date,time,open,high,low,close,volume,<OPENINT>
WIG20,60,20240614,110000,2399.83,2411.42,2393.9,2406.68,2027030,0
WIG20,60,20240614,120000,2407.21,2412.53,2397.6,2400.58,1806650,0
WIG20,60,20240614,130000,2400.43,2400.43,2383.98,2385.96,2102060,0
WIG20,60,20240614,140000,2386.03,2404.92,2386.03,2401.15,2832824,0
WIG20,60,20240614,150000,2401.23,2409.99,2397.59,2406.36,1394177,0
WIG20,60,20240614,160000,2405.96,2412.12,2400.79,2411.91,2018813,0
WIG20,60,20240614,170000,2412.91,2413.73,2403.65,2413.73,4327505,0
WIG20,60,20240617,100000,2416.27,2441.61,2415.78,2432.6,1851404,0
WIG20,60,20240617,110000,2432.28,2437.38,2425.71,2428.44,968346,0
WIG20,60,20240617,120000,2428.78,2433.16,2425.6,2429.56,961264,0
WIG20,60,20240617,130000,2429.61,2439.16,2424.29,2438.65,875984,0
WIG20,60,20240617,140000,2438.51,2455.81,2436.62,2453.46,1394839,0
WIG20,60,20240617,150000,2453.81,2458.28,2447.62,2454.55,3301904,0
WIG20,60,20240617,160000,2454.91,2456.28,2445.69,2447.93,3938980,0
WIG20,60,20240617,170000,2449.22,2460.7,2446.88,2458.79,4952779,0
WIG20,60,20240618,100000,2472.27,2490.1,2472.04,2482.64,3079091,0
WIG20,60,20240618,110000,2482.72,2485.34,2473.76,2477.47,1565778,0
WIG20,60,20240618,120000,2477.27,2479.57,2472.1,2474.8,1136086,0
WIG20,60,20240618,130000,2474.95,2479.81,2474.34,2475.05,1325931,0
WIG20,60,20240618,140000,2475.62,2476.13,2460.72,2463.57,1822535,0
WIG20,60,20240618,150000,2464.22,2475.21,2462.29,2473.58,1356505,0
WIG20,60,20240618,160000,2473.16,2483.17,2469.78,2477.95,2898803,0
WIG20,60,20240618,170000,2478.17,2480.47,2453.56,2455.11,4630699,0
WIG20,60,20240619,100000,2465.15,2479.73,2455.93,2478.8,1195821,0
WIG20,60,20240619,110000,2479.08,2491,2477.17,2485.52,1536991,0
WIG20,60,20240619,120000,2486.01,2493.51,2482.52,2488.81,1262734,0
WIG20,60,20240619,130000,2489.15,2491.97,2485.52,2485.82,1264074,0
WIG20,60,20240619,140000,2485.77,2489.7,2482.59,2487.62,899469,0
WIG20,60,20240619,150000,2486.35,2497.55,2484.61,2494.27,1477200,0
WIG20,60,20240619,160000,2494.62,2498.88,2485.15,2490.93,1999700,0
WIG20,60,20240619,170000,2490.75,2492.4,2486.34,2491.74,4267739,0
WIG20,60,20240620,100000,2499.86,2518.87,2493.97,2514.78,2985991,0
WIG20,60,20240620,110000,2513.04,2515.06,2502.4,2503.23,1311006,0
WIG20,60,20240620,120000,2503.34,2505.73,2490.88,2493.37,1365314,0
WIG20,60,20240620,130000,2493.37,2493.72,2485.32,2493.03,1346559,0
WIG20,60,20240620,140000,2492.34,2496,2488.67,2492.36,1093190,0
WIG20,60,20240620,150000,2493.24,2493.78,2481.31,2481.53,1444124,0
WIG20,60,20240620,160000,2481.43,2499.85,2481.15,2499.61,1865539,0
WIG20,60,20240620,170000,2499.59,2499.59,2489.22,2497.82,4908938,0
WIG20,60,20240621,100000,2499.27,2506,2488.06,2490.69,1488465,0
WIG20,60,20240621,110000,2490.93,2498.34,2489.92,2495.36,1861635,0
WIG20,60,20240621,120000,2495.38,2502.92,2494.26,2502.92,2149971,0
WIG20,60,20240621,130000,2502.5,2509.18,2496.03,2504.39,1218095,0
WIG20,60,20240621,140000,2504.71,2514.01,2504.29,2505.23,1180744,0
WIG20,60,20240621,150000,2505.58,2505.86,2494.98,2499.61,1057617,0
WIG20,60,20240621,160000,2499.85,2500.26,2486.37,2493.1,2749326,0
WIG20,60,20240621,170000,2493.54,2503.05,2480.38,2489.91,25440235,0
WIG20,60,20240624,100000,2496.55,2523.24,2490.46,2518.46,2037836,0
WIG20,60,20240624,110000,2518.2,2530.09,2518.2,2527.73,1611185,0
WIG20,60,20240624,120000,2527.6,2528.69,2521.3,2521.48,1056789,0
WIG20,60,20240624,130000,2521.71,2532.38,2521.71,2532.35,913781,0
WIG20,60,20240624,140000,2532.35,2534.37,2525.04,2528.79,997099,0
WIG20,60,20240624,150000,2528.72,2531.32,2524.03,2529.23,1229742,0
WIG20,60,20240624,160000,2529.71,2541.44,2527.91,2539.01,1685497,0
WIG20,60,20240624,170000,2538.48,2549.05,2538.25,2542.42,4336831,0
WIG20,60,20240625,100000,2539.47,2551.72,2528.79,2550.9,1908607,0
WIG20,60,20240625,110000,2550.79,2563.48,2550.2,2557.09,1786368,0
WIG20,60,20240625,120000,2557.25,2560.82,2553.47,2557.1,1421010,0
WIG20,60,20240625,130000,2557.55,2558.35,2548.9,2553.56,1545147,0
WIG20,60,20240625,140000,2553.56,2558.37,2546.07,2546.88,1532334,0
WIG20,60,20240625,150000,2546.25,2555.45,2546.11,2549.84,2081445,0
WIG20,60,20240625,160000,2549.69,2553.45,2544.65,2544.65,1857093,0
WIG20,60,20240625,170000,2544.03,2547.21,2541.37,2547.21,4827809,0
WIG20,60,20240626,100000,2560.73,2563.76,2553.73,2560.97,1891703,0
WIG20,60,20240626,110000,2561.04,2566.33,2550.53,2564.44,2115427,0
WIG20,60,20240626,120000,2564.49,2573.14,2562.62,2562.62,2012617,0
WIG20,60,20240626,130000,2562.32,2566.21,2559.31,2564.03,1503168,0
WIG20,60,20240626,140000,2564.38,2564.53,2559.76,2562,1246412,0
WIG20,60,20240626,150000,2562.18,2562.18,2547.42,2548.85,2363039,0
WIG20,60,20240626,160000,2549.41,2558.45,2546.11,2546.11,2430859,0
WIG20,60,20240626,170000,2545.97,2549.93,2540.75,2541.43,13374548,0
WIG20,60,20240627,100000,2546.09,2548.95,2537.38,2541.57,2445577,0
WIG20,60,20240627,110000,2541.37,2565.79,2541.37,2558.67,2724045,0
WIG20,60,20240627,120000,2558.32,2558.43,2549.77,2552.81,1733467,0
WIG20,60,20240627,130000,2552.96,2555.06,2548.59,2550.05,2033198,0
WIG20,60,20240627,140000,2550.11,2550.26,2539.49,2545.76,1788719,0
WIG20,60,20240627,150000,2545.73,2552.04,2543.03,2544.36,1554385,0
WIG20,60,20240627,160000,2544.17,2550.24,2541.03,2545.06,1867337,0
WIG20,60,20240627,170000,2545.2,2554.49,2545.01,2547.78,4549185,0
WIG20,60,20240628,100000,2555.07,2562.8,2552.78,2560.63,2178877,0
WIG20,60,20240628,110000,2560.56,2570.42,2557.08,2569.87,2556652,0
WIG20,60,20240628,120000,2569.88,2569.88,2561.6,2565.59,1130881,0
WIG20,60,20240628,130000,2565.79,2572.87,2562.15,2571.94,1106240,0
WIG20,60,20240628,140000,2572.22,2572.81,2565.76,2569.22,977945,0
WIG20,60,20240628,150000,2569.54,2570.41,2560.81,2561.66,1361036,0
WIG20,60,20240628,160000,2562.3,2566.65,2556.36,2556.36,1906943,0
WIG20,60,20240628,170000,2557.46,2566.35,2557.46,2561.27,7117059,0
WIG20,60,20240701,100000,2574.03,2578.15,2563.48,2564.44,1818555,0
WIG20,60,20240701,110000,2564.71,2573.62,2564.71,2567.2,1832089,0
WIG20,60,20240701,120000,2567.06,2568.23,2559.15,2566.84,1421974,0
WIG20,60,20240701,130000,2566.56,2571.58,2563.54,2571.09,1227370,0
WIG20,60,20240701,140000,2571.07,2573.86,2567.11,2568.01,1596622,0
WIG20,60,20240701,150000,2567.99,2570.45,2565.02,2568.65,1102202,0
WIG20,60,20240701,160000,2568.56,2570.64,2563,2564.53,1243107,0
WIG20,60,20240701,170000,2563.93,2568.92,2550.09,2553.09,4241712,0
WIG20,60,20240702,100000,2548.57,2551.7,2527.95,2532.87,1593632,0
WIG20,60,20240702,110000,2533.34,2534.99,2529.75,2533.82,1544735,0
WIG20,60,20240702,120000,2533.99,2534.9,2527.06,2529.88,1429066,0
WIG20,60,20240702,130000,2530.46,2530.8,2524.21,2528.14,1146287,0
WIG20,60,20240702,140000,2528.77,2530.22,2523.88,2528.03,1077411,0
WIG20,60,20240702,150000,2528.4,2533.81,2525.6,2526.06,1067474,0
WIG20,60,20240702,160000,2526.06,2533.43,2522.35,2532.07,1394697,0
WIG20,60,20240702,170000,2532.12,2533.64,2525.39,2528.44,5061698,0
WIG20,60,20240703,100000,2544.94,2566.93,2543.97,2556.78,2491038,0
WIG20,60,20240703,110000,2556.72,2558.25,2547.92,2554.62,1701684,0
WIG20,60,20240703,120000,2554.51,2556.81,2545.84,2549.79,1144549,0
WIG20,60,20240703,130000,2550.09,2551.95,2547.6,2548.47,961888,0
WIG20,60,20240703,140000,2548.02,2548.93,2539.77,2542.12,1026321,0
WIG20,60,20240703,150000,2542.11,2542.71,2534.3,2537.1,1142161,0
WIG20,60,20240703,160000,2536.96,2540.09,2532.3,2538.08,1347763,0
WIG20,60,20240703,170000,2537.62,2547.95,2537.39,2543.64,3825461,0
WIG20,60,20240704,100000,2557.02,2558.29,2546.5,2548.64,865381,0
WIG20,60,20240704,110000,2548.47,2551.7,2536.74,2538.54,792428,0
WIG20,60,20240704,120000,2538.33,2542.38,2534.71,2541.09,1375704,0
WIG20,60,20240704,130000,2541.15,2542.2,2538.62,2541.98,679448,0
WIG20,60,20240704,140000,2542.07,2549,2541.49,2546.97,691651,0
WIG20,60,20240704,150000,2546.87,2553.17,2546.87,2549.58,808463,0
WIG20,60,20240704,160000,2549.12,2549.12,2544.92,2545.84,907312,0
WIG20,60,20240704,170000,2546.08,2549.11,2539.88,2549.11,1899453,0
WIG20,60,20240705,100000,2552.11,2558.56,2549.54,2551.23,1082952,0
WIG20,60,20240705,110000,2550.78,2550.78,2543.34,2550.49,792028,0
WIG20,60,20240705,120000,2551.47,2552.11,2545.47,2548.47,822617,0
WIG20,60,20240705,130000,2548.62,2550.65,2538.73,2538.73,830825,0
WIG20,60,20240705,140000,2538.92,2549.11,2538.9,2548.45,533474,0
WIG20,60,20240705,150000,2548.27,2550.22,2540.2,2541.77,1018936,0
WIG20,60,20240705,160000,2542.24,2542.25,2522.8,2525.34,1435713,0
WIG20,60,20240705,170000,2525.35,2526.71,2511.13,2518.89,3331219,0
WIG20,60,20240708,100000,2524.23,2530.78,2518.47,2525.73,0,0
WIG20,60,20240708,110000,2525.5,2526.49,2521.09,2521.99,0,0
WIG20,60,20240708,120000,2522.01,2526.05,2520.28,2522.63,0,0
WIG20,60,20240708,130000,2522.64,2522.91,2517.88,2518.61,0,0
WIG20,60,20240708,140000,2518.82,2525.14,2518.63,2523.42,0,0
WIG20,60,20240708,150000,2523.52,2537.62,2520.68,2536.53,0,0
WIG20,60,20240708,160000,2536.14,2536.57,2531.24,2533.82,0,0
WIG20,60,20240708,170000,2534.76,2544.57,2531.35,2539.4,0,0
WIG20,60,20240709,100000,2542.96,2543.22,2529.85,2541.07,1180885,0
WIG20,60,20240709,110000,2541.06,2541.63,2536.57,2539.92,1093016,0
WIG20,60,20240709,120000,2539.5,2545.91,2539.48,2542.15,1268754,0
WIG20,60,20240709,130000,2542.11,2545.53,2540.38,2542.41,1026002,0
WIG20,60,20240709,140000,2542.33,2542.33,2534.14,2537.3,849288,0
WIG20,60,20240709,150000,2537.68,2537.68,2529.24,2534.35,1505926,0
WIG20,60,20240709,160000,2534.32,2537.33,2530.66,2536.38,1311014,0
WIG20,60,20240709,170000,2536.2,2543.85,2536.1,2543.85,4203724,0
WIG20,60,20240710,100000,2549.76,2549.76,2538.74,2540.23,1526160,0
WIG20,60,20240710,110000,2540.27,2542,2532.7,2533.98,1458658,0
WIG20,60,20240710,120000,2534.32,2534.81,2523.4,2527.97,1434184,0
WIG20,60,20240710,130000,2527.92,2529.86,2520.33,2521.67,1298547,0
WIG20,60,20240710,140000,2521.49,2525.44,2517.54,2522.89,1048699,0
WIG20,60,20240710,150000,2522.65,2528.79,2522.42,2527.14,1117620,0
WIG20,60,20240710,160000,2527.32,2528.79,2522.76,2523.14,1478943,0
WIG20,60,20240710,170000,2523.81,2526.24,2521.17,2521.39,3598077,0
WIG20,60,20240711,100000,2529.45,2535.49,2528.04,2530.41,1411978,0
WIG20,60,20240711,110000,2530.74,2532.4,2522.59,2525.85,1208791,0
WIG20,60,20240711,120000,2526.09,2528.7,2525,2527.05,1206564,0
WIG20,60,20240711,130000,2527.19,2527.97,2523.36,2525.99,1134028,0
WIG20,60,20240711,140000,2526.33,2534.42,2526.33,2532.99,1284435,0
WIG20,60,20240711,150000,2533.34,2545.7,2531.01,2536.98,1613374,0
WIG20,60,20240711,160000,2537.26,2546.84,2537.26,2543.28,2673683,0
WIG20,60,20240711,170000,2543.49,2549.88,2538.61,2547.69,3598599,0
WIG20,60,20240712,100000,2545.46,2549.71,2537.22,2549.71,1417387,0
WIG20,60,20240712,110000,2549.87,2566.07,2549.52,2564.36,1945739,0
WIG20,60,20240712,120000,2564.36,2565.05,2556.34,2557.68,1175301,0
WIG20,60,20240712,130000,2558.03,2560.15,2556.88,2557.81,880458,0
WIG20,60,20240712,140000,2557.72,2560.97,2556.14,2558.12,1081912,0
WIG20,60,20240712,150000,2557.93,2562.91,2557.93,2558.69,1132216,0
WIG20,60,20240712,160000,2558.04,2562.92,2556.69,2560.18,1536232,0
WIG20,60,20240712,170000,2560.24,2574.96,2559.74,2566.19,3672201,0
WIG20,60,20240715,100000,2565.44,2565.44,2549.27,2553.94,1130043,0
WIG20,60,20240715,110000,2554.22,2559.71,2554,2554.58,795600,0
WIG20,60,20240715,120000,2554.67,2558.05,2551.87,2556.95,742075,0
WIG20,60,20240715,130000,2556.85,2558.15,2553.9,2554.94,917440,0
WIG20,60,20240715,140000,2554.89,2558.43,2553.88,2557.55,855884,0
WIG20,60,20240715,150000,2557.49,2563.66,2555.91,2559.77,1034852,0
WIG20,60,20240715,160000,2560.2,2561.04,2549.16,2552.81,1245181,0
WIG20,60,20240715,170000,2552.32,2569.86,2551.56,2569.86,3602548,0
WIG20,60,20240716,100000,2561.68,2561.68,2537.6,2537.6,1901533,0
WIG20,60,20240716,110000,2537.47,2538.6,2529.82,2529.82,1641494,0
WIG20,60,20240716,120000,2529.2,2534.46,2519.87,2521.34,1828542,0
WIG20,60,20240716,130000,2521.37,2527.21,2512.02,2512.85,1637111,0
WIG20,60,20240716,140000,2512.37,2515.24,2507.17,2507.17,1620385,0
WIG20,60,20240716,150000,2505.94,2507.03,2496.06,2498.61,2277932,0
WIG20,60,20240716,160000,2498.48,2498.63,2491.65,2496.45,2064526,0
WIG20,60,20240716,170000,2495.45,2495.64,2485.65,2485.93,4998646,0
WIG20,60,20240717,100000,2489.58,2506.29,2480.42,2483.95,1765064,0
WIG20,60,20240717,110000,2483.99,2483.99,2440.35,2451.48,3107130,0
WIG20,60,20240717,120000,2451.77,2454.56,2444.38,2449.02,1763303,0
WIG20,60,20240717,130000,2448.7,2451.06,2440,2440,1432837,0
WIG20,60,20240717,140000,2440.13,2442.27,2426.37,2440.59,2824584,0
WIG20,60,20240717,150000,2440.95,2452.39,2439.12,2440.16,1676347,0
WIG20,60,20240717,160000,2440.13,2458.27,2439.68,2455.42,1672898,0
WIG20,60,20240717,170000,2456.14,2457.69,2445.78,2454.63,4756350,0
WIG20,60,20240718,100000,2467.45,2468.7,2446.52,2468.7,1486339,0
WIG20,60,20240718,110000,2468.53,2481.66,2464.69,2471.77,1602923,0
WIG20,60,20240718,120000,2471.98,2473.97,2462.75,2465.7,1647526,0
WIG20,60,20240718,130000,2466.33,2472.99,2463.11,2472.18,2149240,0
WIG20,60,20240718,140000,2472.06,2476.89,2466.65,2471.86,1113082,0
WIG20,60,20240718,150000,2472.1,2487.1,2471.81,2486.04,1563199,0
WIG20,60,20240718,160000,2485.26,2495.57,2482.28,2495.26,1792995,0
WIG20,60,20240718,170000,2495.71,2503.98,2494.69,2496.44,7130351,0
WIG20,60,20240719,100000,2483.64,2483.64,2457.37,2467.39,1442657,0
WIG20,60,20240719,110000,2467.55,2478.09,2466.17,2472.21,1668394,0
WIG20,60,20240719,120000,2472.09,2473.71,2465.73,2470.65,1317682,0
WIG20,60,20240719,130000,2470.63,2476.35,2468.77,2472.3,733826,0
WIG20,60,20240719,140000,2472.3,2482.86,2470.67,2476.34,657392,0
WIG20,60,20240719,150000,2476.39,2476.68,2457.48,2464.73,815010,0
WIG20,60,20240719,160000,2464.97,2485.1,2464.18,2482.73,1039864,0
WIG20,60,20240719,170000,2482.71,2489.33,2474.48,2476.38,3269464,0
WIG20,60,20240722,100000,2487.73,2487.73,2472.86,2478.11,948424,0
WIG20,60,20240722,110000,2478.42,2489.2,2477.83,2483.47,735217,0
WIG20,60,20240722,120000,2483.49,2489.09,2478.7,2487.05,1112146,0
WIG20,60,20240722,130000,2486.89,2494.16,2483.17,2493.96,626768,0
WIG20,60,20240722,140000,2493.76,2497.79,2485.38,2494.26,756194,0
WIG20,60,20240722,150000,2494.31,2497.31,2490.87,2496.07,756866,0
WIG20,60,20240722,160000,2495.92,2495.92,2478.52,2479.41,1411007,0
WIG20,60,20240722,170000,2479.42,2481.49,2471.19,2481.28,3116170,0
WIG20,60,20240723,100000,2483.57,2483.57,2454.09,2454.09,1480975,0
WIG20,60,20240723,110000,2453.18,2455.2,2440.71,2443.45,1188272,0
WIG20,60,20240723,120000,2443.21,2453.28,2442.99,2447.69,1127158,0
WIG20,60,20240723,130000,2447.6,2459.33,2446.86,2453.97,741188,0
WIG20,60,20240723,140000,2453.28,2454.43,2441.89,2441.98,1113091,0
WIG20,60,20240723,150000,2441.69,2446.38,2433.89,2438.27,1219471,0
WIG20,60,20240723,160000,2438.31,2443.41,2435.23,2438.47,1353297,0
WIG20,60,20240723,170000,2437.31,2446.87,2432.85,2445.06,3869115,0
WIG20,60,20240724,100000,2430.5,2444.32,2428.84,2443.35,1202370,0
WIG20,60,20240724,110000,2443.74,2443.74,2431.33,2440.68,1102993,0
WIG20,60,20240724,120000,2440.96,2453.37,2440.87,2453.17,923952,0
WIG20,60,20240724,130000,2452.47,2455.16,2447.59,2448.51,887966,0
WIG20,60,20240724,140000,2448.15,2451.81,2441.44,2448.53,929173,0
WIG20,60,20240724,150000,2448.28,2448.57,2435.22,2438.63,1290503,0
WIG20,60,20240724,160000,2438.79,2441.18,2427.02,2427.02,1806269,0
WIG20,60,20240724,170000,2426.97,2433.52,2424.18,2431.72,3596416,0
WIG20,60,20240725,100000,2398.7,2401.82,2384.95,2395.39,2485840,0
WIG20,60,20240725,110000,2395.82,2399.31,2386.2,2394.26,1865069,0
WIG20,60,20240725,120000,2394.23,2399.76,2388.64,2392.44,1658206,0
WIG20,60,20240725,130000,2392.81,2393.99,2381.59,2387.49,1446248,0
WIG20,60,20240725,140000,2387.64,2393.95,2381.8,2382.52,1253148,0
WIG20,60,20240725,150000,2382.13,2399.52,2381.93,2397.05,1584672,0
WIG20,60,20240725,160000,2397.18,2407.28,2395.44,2397.29,1899860,0
WIG20,60,20240725,170000,2397.8,2416.59,2391.7,2415.63,4424562,0
WIG20,60,20240726,100000,2417.66,2428.54,2417.52,2424.74,1261770,0
WIG20,60,20240726,110000,2424.24,2424.27,2413.84,2414.99,904074,0
WIG20,60,20240726,120000,2415.06,2415.56,2407,2413.54,817380,0
WIG20,60,20240726,130000,2413.42,2413.42,2405.83,2406.44,757962,0
WIG20,60,20240726,140000,2406.46,2410.39,2405.83,2407.14,741959,0
WIG20,60,20240726,150000,2406.89,2406.89,2399.71,2404.63,1087806,0
WIG20,60,20240726,160000,2404.8,2410.42,2403.88,2407.91,903110,0
WIG20,60,20240726,170000,2407.91,2411.8,2398.97,2407.15,2609096,0
WIG20,60,20240729,100000,2425.67,2436.16,2409.04,2410.69,1063489,0
WIG20,60,20240729,110000,2410.95,2415.81,2402.72,2405.04,981924,0
WIG20,60,20240729,120000,2405.36,2409.76,2400.96,2403.26,834460,0
WIG20,60,20240729,130000,2402.86,2411.29,2402.24,2406.64,886258,0
WIG20,60,20240729,140000,2406.65,2413.7,2402.49,2407.56,972122,0
WIG20,60,20240729,150000,2407.9,2416.92,2407.35,2413.49,954079,0
WIG20,60,20240729,160000,2413.56,2416.32,2408.25,2414.91,1337014,0
WIG20,60,20240729,170000,2415.76,2420.37,2406.56,2419.12,3466156,0
WIG20,60,20240730,100000,2425.17,2432.52,2420.47,2423.66,1999551,0
WIG20,60,20240730,110000,2423.63,2429.27,2418.42,2428.68,1524844,0
WIG20,60,20240730,120000,2428.51,2429.2,2421.95,2426.42,1402653,0
WIG20,60,20240730,130000,2425.79,2431.87,2425.66,2425.8,1265845,0
WIG20,60,20240730,140000,2425.69,2429.29,2424.02,2426.5,1539847,0
WIG20,60,20240730,150000,2426.55,2430.19,2421.94,2425.22,1241423,0
WIG20,60,20240730,160000,2425.21,2426.95,2410.28,2411.28,1603822,0
WIG20,60,20240730,170000,2410.7,2410.7,2384.77,2384.77,4795039,0
WIG20,60,20240731,100000,2409.78,2412.99,2403.56,2404.57,1334607,0
WIG20,60,20240731,110000,2404.43,2419.87,2401.13,2419.87,1312812,0
WIG20,60,20240731,120000,2420.59,2423.48,2415.78,2420.81,1665037,0
WIG20,60,20240731,130000,2420.75,2426.29,2419.15,2425.71,1320523,0
WIG20,60,20240731,140000,2425.43,2425.43,2413.12,2413.86,1450704,0
WIG20,60,20240731,150000,2413.56,2421.69,2413.56,2418.09,1541411,0
WIG20,60,20240731,160000,2418.35,2420.39,2413.05,2415.92,1852079,0
WIG20,60,20240731,170000,2416,2422.86,2414.33,2421.49,7869579,0
WIG20,60,20240801,100000,2426.28,2426.28,2405.56,2411.77,777342,0
WIG20,60,20240801,110000,2412.26,2412.66,2395.17,2396.86,1406095,0
WIG20,60,20240801,120000,2396.33,2403.67,2395.57,2398.86,944031,0
WIG20,60,20240801,130000,2398.88,2413.4,2398.22,2412.12,869288,0
WIG20,60,20240801,140000,2412.4,2416.64,2410.56,2410.95,745736,0
WIG20,60,20240801,150000,2411.16,2419.46,2411.16,2416.24,1209241,0
WIG20,60,20240801,160000,2416.28,2421.01,2406.57,2407.65,1302356,0
WIG20,60,20240801,170000,2407.93,2408.88,2373.86,2374.62,4489221,0
WIG20,60,20240802,100000,2349.22,2351.98,2331.15,2342.18,1765610,0
WIG20,60,20240802,110000,2342.63,2356.41,2341.33,2349.42,1256584,0
WIG20,60,20240802,120000,2349.4,2350.82,2340.53,2342.57,982144,0
WIG20,60,20240802,130000,2342.87,2351.89,2338.81,2351,976348,0
WIG20,60,20240802,140000,2350.71,2352.84,2346.15,2349.81,959515,0
WIG20,60,20240802,150000,2349.77,2354.41,2337.95,2345.92,1436666,0
WIG20,60,20240802,160000,2345.62,2350.28,2335.28,2337.96,1848800,0
WIG20,60,20240802,170000,2337.79,2346.77,2327.87,2339.16,6968775,0
WIG20,60,20240805,100000,2261.66,2272.09,2233.61,2266.35,4222509,0
WIG20,60,20240805,110000,2266.42,2273.65,2261.48,2261.48,2242173,0
WIG20,60,20240805,120000,2261.81,2265.51,2247.24,2254.23,3079975,0
WIG20,60,20240805,130000,2253.92,2254.89,2238.74,2246.89,2621691,0
WIG20,60,20240805,140000,2246.46,2249.44,2229.79,2230.23,2556137,0
WIG20,60,20240805,150000,2230.66,2234.68,2219.4,2230.29,2368139,0
WIG20,60,20240805,160000,2230.42,2261.09,2229.26,2260.34,2041339,0
WIG20,60,20240805,170000,2260.82,2273.49,2259.4,2266.27,9004908,0
WIG20,60,20240806,100000,2291.6,2297.67,2268.14,2270.64,2395323,0
WIG20,60,20240806,110000,2271.01,2271.43,2250.08,2251.07,2243948,0
WIG20,60,20240806,120000,2251.16,2251.16,2227.5,2233.62,2987220,0
WIG20,60,20240806,130000,2233.83,2247.8,2231.41,2238.48,2403614,0
WIG20,60,20240806,140000,2238.41,2246.01,2230.86,2237.46,1841597,0
WIG20,60,20240806,150000,2237.46,2239.25,2222.75,2230.36,2062477,0
WIG20,60,20240806,160000,2230.65,2237.58,2227.03,2233.05,2019228,0
WIG20,60,20240806,170000,2233.05,2237.76,2215.98,2237.76,7011519,0
WIG20,60,20240807,100000,2242.1,2247.21,2231.7,2231.7,1797713,0
WIG20,60,20240807,110000,2232.31,2235.93,2222.76,2231.01,1431834,0
WIG20,60,20240807,120000,2230.62,2236.7,2230.19,2235.34,1948765,0
WIG20,60,20240807,130000,2235.77,2244.97,2235.17,2242.18,1776763,0
WIG20,60,20240807,140000,2242.15,2243.99,2236.88,2242.39,1159014,0
WIG20,60,20240807,150000,2242.43,2243.01,2238.07,2241.99,1408675,0
WIG20,60,20240807,160000,2242,2242.72,2236.94,2241.74,1605470,0
WIG20,60,20240807,170000,2242.63,2248.13,2223.91,2236.35,5153263,0
WIG20,60,20240808,100000,2233.19,2233.19,2193.1,2204.84,1776836,0
WIG20,60,20240808,110000,2204.96,2210.23,2198.16,2207.94,1869578,0
WIG20,60,20240808,120000,2207.7,2212.8,2204.24,2210.14,1495388,0
WIG20,60,20240808,130000,2210.05,2220.75,2210.05,2220.6,1305598,0
WIG20,60,20240808,140000,2220.65,2229.59,2217.62,2227.73,1236917,0
WIG20,60,20240808,150000,2227.6,2242.88,2218.56,2237.72,1682004,0
WIG20,60,20240808,160000,2236.87,2247.2,2234.85,2247.2,2015103,0
WIG20,60,20240808,170000,2248.8,2266.13,2248.8,2264.1,5924973,0
WIG20,60,20240809,100000,2281.19,2287.78,2269.99,2287.78,1438964,0
WIG20,60,20240809,110000,2288.07,2291.67,2284.56,2291.67,1356949,0
WIG20,60,20240809,120000,2291.48,2292.41,2275.45,2282.08,1229195,0
WIG20,60,20240809,130000,2282.32,2282.63,2267.15,2268.42,985948,0
WIG20,60,20240809,140000,2268.35,2275.69,2267.85,2269.66,1081131,0
WIG20,60,20240809,150000,2268.75,2268.75,2254.55,2260.4,1604997,0
WIG20,60,20240809,160000,2260.64,2266.63,2255.83,2259,1206555,0
WIG20,60,20240809,170000,2258.89,2269.16,2250,2258.52,4518373,0
WIG20,60,20240812,100000,2274.83,2294.57,2274.83,2293.43,1278720,0
WIG20,60,20240812,110000,2292.99,2301.85,2290.63,2290.63,1213938,0
WIG20,60,20240812,120000,2290.16,2301.86,2289.14,2300.64,1244560,0
WIG20,60,20240812,130000,2300.38,2309.36,2299.84,2306.65,1132147,0
WIG20,60,20240812,140000,2306.88,2314.51,2306.54,2306.71,811573,0
WIG20,60,20240812,150000,2306.92,2311.9,2301.55,2311.71,887733,0
